time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
18.007,39.609,39.3021125793457,0.6248,0.2101,-7.2
18.059,39.487,39.3021125793457,0.6236,0.2101,-7.152941176470589
18.108,38.901,39.3021125793457,0.6219,0.2101,-7.152941176470589
18.158,39.292,39.3021125793457,0.6205,0.2101,-7.105882352941176
18.208,39.463,39.3021125793457,0.6186,0.2101,-7.105882352941176
18.258,39.243,39.3021125793457,0.6169,0.2101,0.0
18.308,39.267,37.80211639404297,0.6144,0.2101,0.0
18.358,39.267,37.80211639404297,0.6132,0.2101,0.0
18.408,39.243,37.80211639404297,0.6118,0.2101,0.0
18.458,38.974,37.80211639404297,0.6095,0.2101,-7.623529411764705
18.508,38.877,37.80211639404297,0.6079,0.2101,-7.623529411764705
18.558,38.901,37.80211639404297,0.606,0.2101,-7.482352941176471
18.608,39.072,37.80211639404297,0.6038,0.2101,-7.482352941176471
18.658,38.266,37.80211639404297,0.6019,0.2101,-7.482352941176471
18.708,38.803,37.80211639404297,0.6,0.2101,-7.482352941176471
18.758,38.437,37.80211639404297,0.5966,0.2101,-7.247058823529412
18.808,38.339,37.80211639404297,0.5951,0.2101,-7.435294117647059
18.858,37.802,37.80211639404297,0.5923,0.2101,-7.435294117647059
18.908,38.437,37.80211639404297,0.5897,0.2101,-7.247058823529412
18.958,37.949,37.80211639404297,0.5868,0.2101,-7.247058823529412
19.008,37.875,37.80211639404297,0.5851,0.2101,-7.294117647058823
19.058,38.071,37.80211639404297,0.5825,0.2101,-7.105882352941176
19.108,37.851,37.80211639404297,0.5793,0.2101,-7.105882352941176
19.158,37.705,37.80211639404297,0.5762,0.2101,-7.152941176470589
19.208,37.729,37.80211639404297,0.5736,0.2101,-7.152941176470589
19.258,37.656,37.80211639404297,0.571,0.2101,7.105882352941176
19.308,37.558,36.3021125793457,0.5676,0.2101,7.105882352941176
19.358,37.924,36.3021125793457,0.5646,0.2101,7.105882352941176
19.408,38.046,36.3021125793457,0.5609,0.2101,7.105882352941176
19.458,38.486,36.3021125793457,0.5582,0.2101,-7.670588235294118
19.508,38.632,36.3021125793457,0.5557,0.2101,-7.670588235294118
19.558,38.217,36.3021125793457,0.5517,0.2101,-7.858823529411764
19.608,37.875,36.3021125793457,0.5483,0.2101,-7.858823529411764
19.658,37.875,36.3021125793457,0.5454,0.2101,-7.764705882352941
19.708,37.411,36.3021125793457,0.5412,0.2101,-7.764705882352941
19.758,37.436,36.3021125793457,0.5385,0.2101,-7.670588235294118
19.808,37.485,36.3021125793457,0.5349,0.2101,-7.482352941176471
19.858,37.094,36.3021125793457,0.5316,0.2101,-7.482352941176471
19.908,37.314,36.3021125793457,0.528,0.2101,-7.482352941176471
19.958,37.143,36.3021125793457,0.5247,0.2101,-7.482352941176471
20.008,36.947,36.3021125793457,0.5213,0.2101,-7.435294117647059
20.06,36.532,36.3021125793457,0.5178,0.2101,-7.3882352941176475
20.109,36.508,36.3021125793457,0.515,0.2101,-7.3882352941176475
20.159,36.996,36.3021125793457,0.5105,0.2101,-7.152941176470589
20.209,36.532,36.3021125793457,0.5076,0.2101,-7.152941176470589
20.259,36.239,36.3021125793457,0.5042,0.2101,-7.341176470588235
20.309,35.995,37.80211639404297,0.5005,0.2101,-7.152941176470589
20.359,36.142,37.80211639404297,0.4979,0.2101,-7.152941176470589
20.409,36.215,37.80211639404297,0.4949,0.2101,7.7176470588235295
20.459,36.337,37.80211639404297,0.4906,0.2101,7.7176470588235295
20.509,36.459,37.80211639404297,0.4878,0.2101,7.670588235294118
20.559,37.021,37.80211639404297,0.4848,0.2101,7.623529411764705
